"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","DC","N_NFI2","V_NFI2","BA_NFI2","N_NFI3","V_NFI3","BA_NFI3","N_NFI4","V_NFI4","BA_NFI4"
201,42.759364,-4.871033,"A","4","0","0","21","P. sylvestris",25,28.29,5.7127326,1.1935031,183.913,56.9985,9.21044,0,0,0
202,42.750164,-4.882975,"A","1","0","0","21","P. sylvestris",10,127.32,1.414786,0.6642238,127.324,2.84575,1.1881,0,0,0
202,42.750164,-4.882975,"A","1","0","0","21","P. sylvestris",15,31.83,3.9644396,0.7182537,0,0,0,0,0,0
202,42.750164,-4.882975,"A","1","0","0","21","P. sylvestris",20,95.49,18.6943622,3.2157649,0,0,0,0,0,0
202,42.750164,-4.882975,"A","1","0","0","21","P. sylvestris",25,14.14,4.2456009,0.63202,56.5885,20.9248,3.0293,0,0,0
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",10,127.32,2.0158317,0.8280898,0,0,0,0,0,0
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",15,923.09,94.3353097,16.8926957,350.141,34.613,6.59305,31.8310155048877,2.78805717901208,0.5929
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",20,381.97,63.782388,11.2914106,286.479,49.5305,8.76497,190.986093029326,43.1346373000089,6.76344375
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",25,28.29,6.8259855,1.3060029,84.8827,21.5842,3.99171,141.471180021723,45.2755684490812,6.90246111111111
206,42.741363,-4.870492,"A","1","0","0","21","P. sylvestris",10,254.64,2.8305271,1.3284858,0,0,0,0,0,0
206,42.741363,-4.870492,"A","1","0","0","21","P. sylvestris",15,1241.4,131.2630098,22.1633714,0,0,0,0,0,0
206,42.741363,-4.870492,"A","1","0","0","21","P. sylvestris",20,318.31,57.081797,9.2433881,222.817,46.7353,6.98691,0,0,0
206,42.741363,-4.870492,"A","1","0","0","21","P. sylvestris",25,14.14,4.0156004,0.63202,84.8827,25.3045,3.76229,0,0,0
207,42.731961,-4.894639,"A","1","0","0","21","P. sylvestris",10,254.64,7.0899605,1.7112345,0,0,0,0,0,0
207,42.731961,-4.894639,"A","1","0","0","21","P. sylvestris",15,1305.07,136.4326793,23.6075566,286.479,39.4107,5.89033,0,0,0
207,42.731961,-4.894639,"A","1","0","0","21","P. sylvestris",20,477.46,84.7189927,14.2583685,572.958,120.256,17.6564,0,0,0
207,42.731961,-4.894639,"A","1","0","0","21","P. sylvestris",25,70.73,19.5117729,3.2599031,254.648,80.9441,11.8855,0,0,0
208,42.732163,-4.88243,"A","1","0","0","21","P. sylvestris",15,668.45,53.3747491,11.3129411,0,0,0,0,0,0
208,42.732163,-4.88243,"A","1","0","0","21","P. sylvestris",20,350.14,51.015219,10.6591037,254.648,44.3694,7.45001,0,0,0
208,42.732163,-4.88243,"A","1","0","0","21","P. sylvestris",25,70.73,14.6065228,2.9632122,282.942,81.6665,13.5385,0,0,0
208,42.732163,-4.88243,"A","1","0","0","25","P. nigra",10,509.29,15.303046,4.9372682,0,0,0,0,0,0
208,42.732163,-4.88243,"A","1","0","0","25","P. nigra",15,159.15,12.2545593,2.6779579,31.831,3.92877,0.680625,0,0,0
208,42.732163,-4.88243,"A","1","0","0","25","P. nigra",20,31.83,5.5176014,1.1183057,0,0,0,0,0,0
209,42.723162,-4.882158,"A","1","0","0","21","P. sylvestris",15,95.49,5.5063523,1.7192082,0,0,0,0,0,0
209,42.723162,-4.882158,"A","1","0","0","21","P. sylvestris",20,159.15,15.8545786,4.3096436,31.831,5.43567,1.1449,0,0,0
209,42.723162,-4.882158,"A","1","0","0","26","P. pinaster",15,31.83,2.5515888,0.7439063,0,0,0,0,0,0
209,42.723162,-4.882158,"A","1","0","0","26","P. pinaster",20,63.66,5.2015164,1.6256282,0,0,0,0,0,0
209,42.723162,-4.882158,"A","1","0","0","26","P. pinaster",25,84.88,16.6792832,3.9947322,14.1471,3.55878,0.81,0,0,0
210,42.714161,-4.881886,"A","1","0","0","21","P. sylvestris",15,350.14,22.323771,5.7390974,95.493,11.1746,2.09156,0,0,0
210,42.714161,-4.881886,"A","1","0","0","21","P. sylvestris",20,286.47,35.5282725,8.4438189,159.155,24.8734,4.56224,0,0,0
210,42.714161,-4.881886,"A","1","0","0","25","P. nigra",10,127.32,4.0301865,1.2768941,0,0,0,0,0,0
210,42.714161,-4.881886,"A","1","0","0","25","P. nigra",15,477.46,31.7586704,7.7547732,0,0,0,0,0,0
210,42.714161,-4.881886,"A","1","0","0","25","P. nigra",20,63.66,7.6287161,1.71126,350.141,60.9793,10.571,0,0,0
210,42.714161,-4.881886,"A","1","0","0","26","P. pinaster",15,63.66,4.6414595,1.2728102,0,0,0,0,0,0
210,42.714161,-4.881886,"A","1","0","0","26","P. pinaster",20,63.66,8.7134847,2.0178243,0,0,0,0,0,0
210,42.714161,-4.881886,"A","1","0","0","26","P. pinaster",25,14.14,3.0022211,0.7140188,0,0,0,0,0,0
214,42.69636,-4.86914,"A","1","0","0","21","P. sylvestris",10,127.32,5.3417256,1.4640986,0,0,0,0,0,0
214,42.69636,-4.86914,"A","1","0","0","21","P. sylvestris",15,668.45,36.7274927,10.189189,381.972,31.6289,6.64017,0,0,0
214,42.69636,-4.86914,"A","1","0","0","21","P. sylvestris",20,31.83,3.6003248,0.893025,445.634,71.7701,13.8084,0,0,0
214,42.69636,-4.86914,"A","1","0","0","26","P. pinaster",15,31.83,2.382423,0.6560973,0,0,0,0,0,0
214,42.69636,-4.86914,"A","1","0","0","26","P. pinaster",20,63.66,7.9182381,2.0200971,0,0,0,0,0,0
214,42.69636,-4.86914,"A","1","0","0","26","P. pinaster",25,42.44,8.7524348,1.8614226,14.1471,4.03968,0.733878,0,0,0
216,42.68716,-4.88107,"A","1","0","0","21","P. sylvestris",15,732.11,70.9940575,13.3284577,222.817,28.7776,4.25352,0,0,0
216,42.68716,-4.88107,"A","1","0","0","21","P. sylvestris",20,222.81,34.9219206,6.3771657,445.634,105.112,14.5241,0,0,0
218,42.687558,-4.856669,"A","1","0","0","21","P. sylvestris",10,127.32,3.8052305,1.5252141,0,0,0,0,0,0
218,42.687558,-4.856669,"A","1","0","0","21","P. sylvestris",15,350.14,20.1818439,5.9263783,127.324,13.0311,2.65426,0,0,0
218,42.687558,-4.856669,"A","1","0","0","21","P. sylvestris",20,222.81,25.5736015,6.3581945,286.479,43.6958,8.43872,0,0,0
218,42.687558,-4.856669,"A","1","0","0","26","P. pinaster",15,31.83,2.1149407,0.6162226,0,0,0,0,0,0
218,42.687558,-4.856669,"A","1","0","0","26","P. pinaster",20,63.66,8.5192456,2.0420987,0,0,0,0,0,0
218,42.687558,-4.856669,"A","1","0","0","26","P. pinaster",25,28.29,5.1314974,1.1911293,0,0,0,0,0,0
220,42.668957,-4.892724,"A","1","0","0","21","P. sylvestris",10,381.97,20.7712935,4.039634,0,0,0,0,0,0
220,42.668957,-4.892724,"A","1","0","0","21","P. sylvestris",15,1209.57,104.7743752,20.7901502,254.648,31.8359,4.95798,0,0,0
220,42.668957,-4.892724,"A","1","0","0","21","P. sylvestris",20,541.12,82.1004568,15.6500071,572.958,116.145,18.0782,0,0,0
223,42.79596,-4.835453,"0","0","0","0","43","Q. pyrenaica",10,381.97,5.4063807,1.9288058,0,0,0,0,0,0
224,42.796734,-4.786564,"A","1","0","0","43","Q. pyrenaica",15,31.83,0.9925351,0.4000551,63.662,3.39181,1.0858,0,0,0
231,42.772443,-4.602519,"A","4","0","0","21","P. sylvestris",10,254.64,7.8518418,2.5555963,0,0,0,0,0,0
231,42.772443,-4.602519,"A","4","0","0","21","P. sylvestris",15,859.43,59.5257016,16.1821323,95.493,10.9532,2.0506,0,0,0
231,42.772443,-4.602519,"A","4","0","0","21","P. sylvestris",20,222.81,27.0244935,7.1878376,286.479,49.6718,9.16396,0,0,0
231,42.772443,-4.602519,"A","4","0","0","21","P. sylvestris",25,42.44,6.9955853,1.7918434,282.942,70.7814,13.0473,0,0,0
235,42.761666,-4.724451,"A","1","0","0","43","Q. pyrenaica",10,509.29,12.543744,4.247605,127.324,6.36092,1.28823,0,0,0
243,42.754268,-4.61427,"A","1","0","0","25","P. nigra",15,350.14,24.7845078,6.7489104,0,0,0,0,0,0
243,42.754268,-4.61427,"A","1","0","0","25","P. nigra",20,413.8,45.392849,12.1735685,63.662,13.5134,2.45322,0,0,0
243,42.754268,-4.61427,"A","1","0","0","25","P. nigra",25,70.73,14.3084597,3.5406093,282.942,79.2641,13.7101,0,0,0
243,42.754268,-4.61427,"A","1","0","0","25","P. nigra",30,14.14,4.4580846,0.9538699,99.0298,40.3349,6.92033,0,0,0
243,42.754268,-4.61427,"A","1","0","0","26","P. pinaster",15,31.83,2.5161673,0.6930563,0,0,0,0,0,0
243,42.754268,-4.61427,"A","1","0","0","26","P. pinaster",20,31.83,2.6408143,0.7700046,0,0,0,0,0,0
243,42.754268,-4.61427,"A","1","0","0","43","Q. pyrenaica",15,31.83,1.2049465,0.4323063,0,0,0,0,0,0
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",15,286.47,20.0159726,5.6578774,0,0,0,0,0,0
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",20,318.31,37.3867795,9.940643,0,0,0,0,0,0
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",25,311.23,60.6407632,15.173362,84.8827,22.1067,4.36211,0,0,0
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",30,70.73,19.914954,4.8682642,99.0298,37.8285,7.02173,28.2942360043446,13.1067213708751,2.09188055555556
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",35,14.14,6.328526,1.5087902,198.06,100.184,18.1729,28.2942360043446,18.6474601523757,2.85308055555556
251,42.742728,-4.785012,"A","1","0","0","21","P. sylvestris",10,127.32,3.7910211,1.4762199,0,0,0,0,0,0
251,42.742728,-4.785012,"A","1","0","0","21","P. sylvestris",15,509.29,33.3817458,8.8339969,127.324,14.0045,2.52309,0,0,0
251,42.742728,-4.785012,"A","1","0","0","21","P. sylvestris",20,509.29,67.4892894,15.6360524,222.817,44.5953,7.95517,0,0,0
251,42.742728,-4.785012,"A","1","0","0","21","P. sylvestris",25,56.58,11.7071489,2.5884115,183.913,52.2899,8.95797,0,0,0
253,42.744209,-4.687314,"A","1","0","0","43","Q. pyrenaica",10,636.62,12.4311768,5.7827505,381.972,9.60292,4.06765,0,0,0
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",15,350.14,28.4507897,6.3853558,63.662,6.60702,1.22522,0,0,0
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",20,477.46,74.1249993,15.718622,190.986,37.9682,6.3598,0,0,0
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",25,155.61,33.0776722,6.9457384,127.324,31.1712,5.54647,226.353888034757,79.8352000579033,11.5254722222222
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",30,14.14,4.2428112,0.89617,56.5885,20.4262,3.59722,183.91253402824,83.1569330538159,12.457
254,42.745437,-4.601823,"A","4","A","1","25","P. nigra",25,14.14,3.0274367,0.6426642,0,0,0,0,0,0
254,42.745437,-4.601823,"A","4","A","1","26","P. pinaster",30,14.14,4.0071674,0.8402709,0,0,0,0,0,0
258,42.733536,-4.796964,"A","4","A","1","21","P. sylvestris",15,159.15,11.0456498,2.7567683,190.986,19.4939,3.65885,31.8310155048877,4.90511198598654,0.748225
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",10,381.97,16.492596,4.1883357,0,0,0,0,0,0
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",15,477.46,35.8720313,8.9197242,95.493,10.9996,2.00363,31.8310155048877,3.28512181584301,0.511225
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",20,445.63,57.9156386,13.2456239,190.986,35.8921,5.94281,95.493046514663,23.2989721702064,3.2622375
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",25,42.44,7.9726154,1.8478005,268.795,78.6186,12.5808,113.176944017378,40.6409831847626,5.55336944444444
264,42.724915,-4.772288,"A","1","0","0","21","P. sylvestris",15,31.83,2.9761762,0.7267558,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","21","P. sylvestris",20,63.66,7.8850257,1.9209117,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","21","P. sylvestris",25,14.14,2.6552235,0.6188392,268.795,75.8229,13.0596,0,0,0
264,42.724915,-4.772288,"A","1","0","0","25","P. nigra",15,63.66,5.4713796,1.2481953,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","25","P. nigra",20,95.49,11.6230928,2.59288,31.831,7.63069,1.21551,0,0,0
264,42.724915,-4.772288,"A","1","0","0","26","P. pinaster",10,509.29,7.2871599,3.2841443,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","26","P. pinaster",15,159.15,8.6040243,3.0434255,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","26","P. pinaster",20,222.81,25.0145727,6.7529625,0,0,0,0,0,0
264,42.724915,-4.772288,"A","1","0","0","26","P. pinaster",25,56.58,10.3650485,2.4595761,28.2942,6.70577,1.28347,0,0,0
264,42.724915,-4.772288,"A","1","0","0","26","P. pinaster",30,28.29,9.2833307,1.9866716,42.4414,18.0021,3.07361,0,0,0
265,42.727772,-4.576939,"A","1","0","0","21","P. sylvestris",10,127.32,4.3296398,1.1663896,0,0,0,0,0,0
265,42.727772,-4.576939,"A","1","0","0","21","P. sylvestris",15,190.98,13.8461603,3.1333927,31.831,2.98854,0.573806,0,0,0
265,42.727772,-4.576939,"A","1","0","0","21","P. sylvestris",20,95.49,15.3163737,3.2347648,127.324,22.542,3.80775,0,0,0
265,42.727772,-4.576939,"A","1","0","0","21","P. sylvestris",25,155.61,40.1958838,7.625223,99.0298,30.9051,5.06151,0,0,0
265,42.727772,-4.576939,"A","1","0","0","21","P. sylvestris",30,84.88,29.230687,5.9272124,127.324,56.4248,8.86945,0,0,0
265,42.727772,-4.576939,"A","1","0","0","25","P. nigra",15,63.66,3.5576012,0.8904021,63.662,5.97261,1.08753,0,0,0
265,42.727772,-4.576939,"A","1","0","0","26","P. pinaster",10,127.32,1.6688102,0.8556172,0,0,0,0,0,0
268,42.716103,-4.759825,"A","1","0","0","21","P. sylvestris",20,31.83,2.6503095,0.8235539,0,0,0,0,0,0
268,42.716103,-4.759825,"A","1","0","0","25","P. nigra",10,127.32,1.3293644,0.6642238,0,0,0,0,0,0
268,42.716103,-4.759825,"A","1","0","0","25","P. nigra",15,127.32,6.1078596,1.9951638,254.648,14.2656,4.5218,0,0,0
270,42.718938,-4.564503,"A","1","0","0","25","P. nigra",10,763.94,10.7382133,5.4182346,127.324,2.30761,0.9409,0,0,0
271,42.705953,-4.832798,"A","3E","A","1","43","Q. pyrenaica",25,14.14,2.6019388,0.7539969,56.5885,13.504,2.86074,84.8827080130337,18.1940781636986,3.84990833333333
272,42.706913,-4.771775,"A","1","0","0","21","P. sylvestris",10,509.29,13.1315862,4.638426,0,0,0,0,0,0
272,42.706913,-4.771775,"A","1","0","0","21","P. sylvestris",15,572.95,33.5759849,9.4240672,95.493,10.4411,2.06406,0,0,0
272,42.706913,-4.771775,"A","1","0","0","21","P. sylvestris",20,254.64,26.1972249,7.1570889,159.155,22.6081,4.59999,0,0,0
274,42.707288,-4.747365,"A","3E","A","1","21","P. sylvestris",10,509.29,8.4180389,3.8596997,0,0,0,0,0,0
274,42.707288,-4.747365,"A","3E","A","1","21","P. sylvestris",15,63.66,2.1118499,0.867904,222.817,15.2816,3.84892,0,0,0
279,42.6981,-4.759316,"A","1","0","0","21","P. sylvestris",10,127.32,1.7122786,0.846399,0,0,0,0,0,0
279,42.6981,-4.759316,"A","1","0","0","21","P. sylvestris",15,95.49,4.328513,1.5965156,127.324,11.6739,2.77303,0,0,0
279,42.6981,-4.759316,"A","1","0","0","25","P. nigra",10,127.32,2.57607,1.1772249,0,0,0,0,0,0
279,42.6981,-4.759316,"A","1","0","0","25","P. nigra",15,286.47,16.7515507,4.7637606,31.831,2.5097,0.522006,0,0,0
279,42.6981,-4.759316,"A","1","0","0","25","P. nigra",20,31.83,2.882176,0.7700046,286.479,45.3994,8.62423,0,0,0
279,42.6981,-4.759316,"A","1","0","0","26","P. pinaster",20,31.83,2.5848363,0.8010239,0,0,0,0,0,0
284,42.689286,-4.74686,"A","1","0","0","21","P. sylvestris",10,509.29,10.8806888,4.7216195,0,0,0,0,0,0
284,42.689286,-4.74686,"A","1","0","0","21","P. sylvestris",15,381.97,17.6176117,6.0004427,350.141,29.985,6.69806,0,0,0
284,42.689286,-4.74686,"A","1","0","0","25","P. nigra",10,127.32,2.182919,1.0200944,127.324,2.86402,1.13423,0,0,0
284,42.689286,-4.74686,"A","1","0","0","25","P. nigra",15,127.32,7.4472476,2.1058752,95.493,8.56414,1.87138,0,0,0
285,42.689471,-4.734659,"A","1","0","0","21","P. sylvestris",10,127.32,4.690005,1.060889,0,0,0,0,0,0
285,42.689471,-4.734659,"A","1","0","0","21","P. sylvestris",15,445.63,32.3965541,8.0160962,63.662,7.21523,1.26231,0,0,0
285,42.689471,-4.734659,"A","1","0","0","21","P. sylvestris",20,286.47,33.5030283,7.9844148,190.986,30.2983,5.48722,0,0,0
285,42.689471,-4.734659,"A","1","0","0","25","P. nigra",15,95.49,6.9025428,1.7211308,0,0,0,0,0,0
285,42.689471,-4.734659,"A","1","0","0","25","P. nigra",20,31.83,3.900784,0.8556236,63.662,11.7448,1.92018,0,0,0
285,42.689471,-4.734659,"A","1","0","0","26","P. pinaster",10,254.64,6.2954587,2.5320414,0,0,0,0,0,0
285,42.689471,-4.734659,"A","1","0","0","26","P. pinaster",15,127.32,7.0575343,2.1295129,0,0,0,0,0,0
285,42.689471,-4.734659,"A","1","0","0","26","P. pinaster",20,127.32,15.3601158,3.8576402,63.662,11.359,2.25001,0,0,0
285,42.689471,-4.734659,"A","1","0","0","26","P. pinaster",25,14.14,3.0208768,0.6587974,14.1471,4.16238,0.6889,0,0,0
285,42.689471,-4.734659,"A","1","0","0","26","P. pinaster",30,42.44,13.4482655,2.7859474,0,0,0,0,0,0
286,42.689655,-4.722457,"A","4","A","1","21","P. sylvestris",15,318.31,21.283518,6.2342605,95.493,8.92616,1.81693,0,0,0
286,42.689655,-4.722457,"A","4","A","1","21","P. sylvestris",20,127.32,12.8272054,3.4299907,95.493,15.9357,2.79286,63.6620310097753,13.9624741849398,2.28745625
286,42.689655,-4.722457,"A","4","A","1","25","P. nigra",10,254.64,4.6105802,1.9910035,0,0,0,0,0,0
286,42.689655,-4.722457,"A","4","A","1","25","P. nigra",15,318.31,18.9527662,5.1460923,63.662,8.37722,1.50513,0,0,0
286,42.689655,-4.722457,"A","4","A","1","25","P. nigra",20,63.66,6.6205997,1.6750618,286.479,54.2232,9.21137,0,0,0
286,42.689655,-4.722457,"A","4","A","1","26","P. pinaster",10,509.29,9.1804296,3.9458216,0,0,0,0,0,0
286,42.689655,-4.722457,"A","4","A","1","26","P. pinaster",15,127.32,6.5883867,2.0657332,0,0,0,0,0,0
288,42.690557,-4.661447,"A","1","0","0","43","Q. pyrenaica",15,31.83,2.2775557,0.5775989,31.831,2.58286,0.668306,0,0,0
288,42.690557,-4.661447,"A","1","0","0","43","Q. pyrenaica",20,63.66,6.7761355,2.060898,63.662,7.157,2.23386,0,0,0
289,42.690908,-4.637042,"A","1","0","0","43","Q. pyrenaica",15,31.83,2.1840458,0.5624983,31.831,2.68287,0.652056,0,0,0
292,42.680098,-4.758808,"A","1","0","0","21","P. sylvestris",10,1018.59,18.8595109,7.9499832,127.324,3.19031,1.1881,0,0,0
292,42.680098,-4.758808,"A","1","0","0","21","P. sylvestris",15,700.28,46.6993205,11.211241,509.296,51.7795,9.22437,0,0,0
292,42.680098,-4.758808,"A","1","0","0","21","P. sylvestris",20,63.66,7.5944436,1.5886533,254.648,44.6897,7.75496,0,0,0
292,42.680098,-4.758808,"A","1","0","0","25","P. nigra",10,127.32,2.6138216,1.071215,0,0,0,0,0,0
292,42.680098,-4.758808,"A","1","0","0","26","P. pinaster",20,31.83,4.2111808,0.9999995,0,0,0,0,0,0
294,42.68047,-4.734408,"A","1","0","0","21","P. sylvestris",15,254.64,14.9264917,4.7227431,31.831,2.7024,0.5625,0,0,0
294,42.68047,-4.734408,"A","1","0","0","21","P. sylvestris",20,95.49,9.0217425,2.4757196,127.324,17.8682,3.74709,0,0,0
294,42.68047,-4.734408,"A","1","0","0","25","P. nigra",10,381.97,7.8460613,3.4908293,0,0,0,0,0,0
294,42.68047,-4.734408,"A","1","0","0","25","P. nigra",15,286.47,14.3791767,4.6740704,127.324,12.5121,2.67202,0,0,0
294,42.68047,-4.734408,"A","1","0","0","26","P. pinaster",15,31.83,1.2212122,0.4032223,0,0,0,0,0,0
296,42.680837,-4.710008,"A","1","0","0","25","P. nigra",10,509.29,9.4463076,4.2407295,0,0,0,0,0,0
296,42.680837,-4.710008,"A","1","0","0","25","P. nigra",15,413.8,25.8885501,7.1292495,254.648,22.5446,4.95361,0,0,0
296,42.680837,-4.710008,"A","1","0","0","26","P. pinaster",10,254.64,4.6724597,1.9502344,0,0,0,0,0,0
296,42.680837,-4.710008,"A","1","0","0","26","P. pinaster",15,254.64,13.6910574,4.3981051,31.831,3.16529,0.718256,0,0,0
296,42.680837,-4.710008,"A","1","0","0","26","P. pinaster",20,127.32,13.1315702,3.6735902,31.831,6.0168,1.26001,0,0,0
296,42.680837,-4.710008,"A","1","0","0","26","P. pinaster",25,56.58,9.8764309,2.6547269,84.8827,18.8143,4.08922,0,0,0
299,42.670529,-4.795147,"A","1","0","0","21","P. sylvestris",10,381.97,6.1094129,2.2653104,127.324,1.43227,0.6561,0,0,0
299,42.670529,-4.795147,"A","1","0","0","21","P. sylvestris",15,668.45,50.3458258,11.4689894,445.634,44.1604,8.26319,0,0,0
299,42.670529,-4.795147,"A","1","0","0","21","P. sylvestris",20,318.31,40.483417,9.2161949,445.634,71.6843,12.8818,0,0,0
299,42.670529,-4.795147,"A","1","0","0","21","P. sylvestris",25,14.14,2.5521895,0.5928951,127.324,30.9317,5.6575,0,0,0
299,42.670529,-4.795147,"A","1","0","0","25","P. nigra",15,190.98,17.9091805,3.8324205,63.662,8.72472,1.44076,0,0,0
299,42.670529,-4.795147,"A","1","0","0","25","P. nigra",20,63.66,8.5067488,1.7888289,190.986,40.8322,6.58389,0,0,0
299,42.670529,-4.795147,"A","1","0","0","25","P. nigra",25,14.14,2.9149752,0.5928951,42.4414,11.4342,1.84723,0,0,0
300,42.670719,-4.78295,"A","1","0","0","21","P. sylvestris",10,509.29,11.1091208,4.7316908,0,0,0,0,0,0
300,42.670719,-4.78295,"A","1","0","0","21","P. sylvestris",15,381.97,19.2935903,5.9907788,254.648,27.5523,5.23051,0,0,0
300,42.670719,-4.78295,"A","1","0","0","21","P. sylvestris",20,31.83,3.3834634,0.8835999,318.31,53.6526,10.4116,0,0,0
300,42.670719,-4.78295,"A","1","0","0","25","P. nigra",10,127.32,3.1803243,1.299596,0,0,0,0,0,0
300,42.670719,-4.78295,"A","1","0","0","25","P. nigra",15,159.15,7.5896785,2.2335398,127.324,15.3696,2.88294,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","21","P. sylvestris",10,254.64,8.7495142,2.636307,0,0,0,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","21","P. sylvestris",15,286.47,24.9155274,5.4530927,190.986,20.7794,3.95725,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","21","P. sylvestris",20,31.83,3.6904256,0.869556,63.662,8.92503,1.70562,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","21","P. sylvestris",25,42.44,8.7984649,1.87713,14.1471,2.90224,0.570025,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","21","P. sylvestris",30,14.14,3.9311655,0.8617956,0,0,0,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","26","P. pinaster",15,31.83,2.4505063,0.6399972,0,0,0,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","26","P. pinaster",20,31.83,4.9227691,1.030223,31.831,6.33139,1.1881,0,0,0
302,42.671283,-4.746356,"A","3E","0","0","26","P. pinaster",25,14.14,2.592251,0.6162192,169.765,43.5941,8.32226,0,0,0
304,42.671652,-4.72196,"A","1","0","0","21","P. sylvestris",10,891.26,14.2231857,6.7327275,254.648,8.75556,2.3794,0,0,0
304,42.671652,-4.72196,"A","1","0","0","21","P. sylvestris",15,63.66,2.0005178,0.8224302,572.958,44.6502,9.82609,0,0,0
304,42.671652,-4.72196,"A","1","0","0","25","P. nigra",10,254.64,4.0827586,1.9906088,0,0,0,0,0,0
306,42.672197,-4.685364,"A","3E","A","1","25","P. nigra",10,381.97,5.1747147,2.614611,0,0,0,0,0,0
319,42.794038,-4.321844,"A","1","0","0","21","P. sylvestris",15,95.49,5.6956927,1.9284843,509.296,28.4942,7.94014,0,0,0
